student_id,term,term_code,term_gpa,cumulative_gpa,credits_attempted,credits_earned,course_count,major,major_changed_flag,academic_standing,campus
f59d341b-fa6,Spring 2020,202000,1.83,1.83,12,10,3,Engineering,False,probation,Satellite South
f59d341b-fa6,Fall 2020,202010,1.75,1.79,10,9,6,Engineering,False,probation,Satellite South
54e1382c-e36,Spring 2020,202000,2.92,2.92,20,19,3,Communications,False,good,Downtown Center
54e1382c-e36,Fall 2020,202010,3.21,3.06,20,17,5,Communications,False,good,Downtown Center
54e1382c-e36,Spring 2021,202100,3.42,3.18,16,15,5,Communications,False,good,Downtown Center
b111b6ac-e85,Spring 2020,202000,3.17,3.17,19,18,5,Nursing,False,good,Main Campus
b111b6ac-e85,Fall 2020,202010,3.71,3.44,12,12,4,Nursing,False,good,Main Campus
b111b6ac-e85,Spring 2021,202100,2.85,3.24,16,15,4,Nursing,False,good,Main Campus
b111b6ac-e85,Fall 2021,202110,2.41,3.03,16,15,4,Sociology,True,good,Main Campus
5a3cfafd-7df,Spring 2020,202000,3.25,3.25,12,11,5,Biology,False,good,Online
5a3cfafd-7df,Fall 2020,202010,2.01,2.63,16,15,3,Biology,False,good,Online
e8ec7b0c-315,Spring 2021,202100,3.14,3.14,13,12,4,Economics,False,good,Main Campus
e8ec7b0c-315,Fall 2021,202110,3.18,3.16,10,9,3,Economics,False,good,Main Campus
e8ec7b0c-315,Spring 2022,202200,3.84,3.39,14,13,5,Chemistry,True,good,Main Campus
c6b1b262-0f5,Fall 2019,201900,2.32,2.32,11,11,7,Business Administration,False,good,Online
c6b1b262-0f5,Spring 2020,202000,2.63,2.47,18,17,3,Business Administration,False,good,Online
c6b1b262-0f5,Fall 2020,202010,2.39,2.44,19,16,5,Business Administration,False,good,Online
f3200b0d-071,Spring 2020,202000,2.56,2.56,17,16,4,Economics,False,good,Main Campus
f3200b0d-071,Fall 2020,202010,3.01,2.78,17,15,4,Economics,False,good,Main Campus
0f7381cc-4a5,Spring 2021,202100,1.88,1.88,13,12,4,Economics,False,probation,Satellite North
0f7381cc-4a5,Fall 2021,202110,2.83,2.36,16,13,6,Economics,False,good,Satellite North
36917494-000,Spring 2021,202100,2.9,2.9,11,10,4,Biology,False,good,Main Campus
36917494-000,Fall 2021,202110,2.46,2.68,8,7,4,Biology,False,good,Main Campus
36917494-000,Spring 2022,202200,2.34,2.57,16,15,4,Biology,False,good,Main Campus
ba2acf9f-d4b,Spring 2020,202000,2.88,2.88,11,11,4,Psychology,False,good,Online
ba2acf9f-d4b,Fall 2020,202010,3.59,3.24,14,13,5,Psychology,False,good,Online
34ecb9e9-d61,Spring 2021,202100,3.62,3.62,13,11,3,Music,False,good,Main Campus
34ecb9e9-d61,Fall 2021,202110,2.94,3.28,19,19,4,Music,False,good,Main Campus
39985be1-bc8,Fall 2019,201900,2.1,2.1,10,9,3,Sociology,False,good,Main Campus
39985be1-bc8,Spring 2020,202000,3.07,2.58,16,15,5,Sociology,False,good,Main Campus
816feb15-1e3,Fall 2019,201900,3.12,3.12,17,14,4,Business Administration,False,good,Online
816feb15-1e3,Spring 2020,202000,3.08,3.1,16,16,3,Business Administration,False,good,Online
816feb15-1e3,Fall 2020,202010,3.06,3.09,15,15,3,Business Administration,False,good,Online
816feb15-1e3,Spring 2021,202100,2.99,3.06,12,12,4,Business Administration,False,good,Online
8b87c156-846,Spring 2020,202000,3.41,3.41,20,17,6,Engineering,False,good,Downtown Center
8b87c156-846,Fall 2020,202010,3.23,3.32,11,11,4,Engineering,False,good,Downtown Center
8b87c156-846,Spring 2021,202100,2.48,3.04,17,17,6,Engineering,False,good,Downtown Center
8b87c156-846,Fall 2021,202110,3.62,3.19,15,14,4,Engineering,False,good,Downtown Center
fbb4b83d-136,Spring 2021,202100,2.04,2.04,9,7,5,Chemistry,False,good,Main Campus
fbb4b83d-136,Fall 2021,202110,2.48,2.26,16,15,5,Chemistry,True,good,Main Campus
feae92e5-22e,Spring 2020,202000,3.35,3.35,16,15,6,History,False,good,Main Campus
feae92e5-22e,Fall 2020,202010,3.36,3.36,14,13,3,History,False,good,Main Campus
feae92e5-22e,Spring 2021,202100,3.07,3.26,14,14,3,History,False,good,Main Campus
feae92e5-22e,Fall 2021,202110,3.16,3.24,17,15,4,History,False,good,Main Campus
a075f503-492,Spring 2020,202000,3.04,3.04,20,18,5,Chemistry,False,good,Online
a075f503-492,Fall 2020,202010,2.75,2.9,12,12,5,Chemistry,False,good,Online
1023e39f-ceb,Spring 2020,202000,3.14,3.14,14,12,3,Political Science,False,good,Online
1023e39f-ceb,Fall 2020,202010,2.8,2.97,10,9,6,Political Science,False,good,Online
a74b026c-8e5,Spring 2021,202100,2.54,2.54,17,16,6,Biology,False,good,Downtown Center
a74b026c-8e5,Fall 2021,202110,3.24,2.89,13,12,4,Biology,False,good,Downtown Center
a74b026c-8e5,Spring 2022,202200,3.13,2.97,14,14,4,Biology,False,good,Downtown Center
b934ee54-47b,Spring 2020,202000,3.16,3.16,11,11,4,Sociology,False,good,Downtown Center
b934ee54-47b,Fall 2020,202010,4.0,3.58,19,18,7,Sociology,False,good,Downtown Center
d85fd1bc-ff7,Spring 2021,202100,3.37,3.37,16,16,6,Nursing,False,good,Main Campus
d85fd1bc-ff7,Fall 2021,202110,2.95,3.16,18,18,5,Nursing,False,good,Main Campus
d85fd1bc-ff7,Spring 2022,202200,2.28,2.87,15,15,6,Nursing,False,good,Main Campus
898869e2-3b6,Fall 2019,201900,2.15,2.15,12,11,5,Communications,False,good,Downtown Center
898869e2-3b6,Spring 2020,202000,2.96,2.55,15,15,5,Communications,False,good,Downtown Center
898869e2-3b6,Fall 2020,202010,2.17,2.42,13,13,6,Communications,False,good,Downtown Center
898869e2-3b6,Spring 2021,202100,2.64,2.48,14,13,5,Communications,False,good,Downtown Center
2138c83f-1ff,Spring 2020,202000,2.83,2.83,14,13,4,English,False,good,Main Campus
2138c83f-1ff,Fall 2020,202010,3.48,3.16,19,18,5,English,False,good,Main Campus
fc242cee-a92,Spring 2020,202000,2.81,2.81,13,11,4,Business Administration,False,good,Main Campus
fc242cee-a92,Fall 2020,202010,2.65,2.73,14,14,3,Business Administration,False,good,Main Campus
fc242cee-a92,Spring 2021,202100,3.13,2.86,12,11,5,Business Administration,False,good,Main Campus
fc242cee-a92,Fall 2021,202110,2.88,2.86,17,17,5,Business Administration,False,good,Main Campus
2438ceca-358,Spring 2020,202000,2.4,2.4,14,14,4,Engineering,False,good,Satellite South
2438ceca-358,Fall 2020,202010,2.74,2.57,13,13,4,Engineering,False,good,Satellite South
8ec51529-fc1,Spring 2021,202100,2.09,2.09,17,15,5,Biology,False,good,Main Campus
8ec51529-fc1,Fall 2021,202110,2.83,2.46,11,10,5,Biology,False,good,Main Campus
8ec51529-fc1,Spring 2022,202200,3.06,2.66,14,14,3,Biology,False,good,Main Campus
0a28f567-240,Fall 2019,201900,3.04,3.04,18,18,5,Biology,False,good,Downtown Center
0a28f567-240,Spring 2020,202000,3.26,3.15,11,11,4,Biology,False,good,Downtown Center
0a28f567-240,Fall 2020,202010,3.07,3.12,16,16,4,Biology,False,good,Downtown Center
dd0a9d0a-f04,Fall 2019,201900,3.43,3.43,10,10,5,Communications,False,good,Downtown Center
dd0a9d0a-f04,Spring 2020,202000,3.36,3.4,12,11,6,Psychology,True,good,Downtown Center
dd0a9d0a-f04,Fall 2020,202010,3.11,3.3,16,16,3,Undeclared,True,good,Downtown Center
dd0a9d0a-f04,Spring 2021,202100,3.33,3.31,20,18,4,Undeclared,False,good,Downtown Center
8daef9d9-1f0,Spring 2020,202000,3.42,3.42,14,13,6,Computer Science,False,good,Main Campus
8daef9d9-1f0,Fall 2020,202010,3.3,3.36,16,15,4,Computer Science,False,good,Main Campus
8daef9d9-1f0,Spring 2021,202100,3.34,3.35,19,19,4,Computer Science,False,good,Main Campus
fa797b44-722,Spring 2021,202100,2.73,2.73,13,12,3,Communications,False,good,Main Campus
fa797b44-722,Fall 2021,202110,2.79,2.76,13,12,3,Communications,False,good,Main Campus
53f85d01-9be,Spring 2020,202000,3.14,3.14,13,11,4,History,False,good,Main Campus
53f85d01-9be,Fall 2020,202010,2.42,2.78,20,19,4,History,False,good,Main Campus
f2c7cac1-e3e,Fall 2019,201900,3.01,3.01,13,13,5,Engineering,False,good,Downtown Center
f2c7cac1-e3e,Spring 2020,202000,2.77,2.89,12,12,3,Engineering,False,good,Downtown Center
c9213d44-632,Spring 2021,202100,2.69,2.69,15,14,6,Art,False,good,Main Campus
c9213d44-632,Fall 2021,202110,3.01,2.85,14,12,3,Art,False,good,Main Campus
0cd0597d-600,Spring 2020,202000,2.85,2.85,11,11,4,Mathematics,False,good,Main Campus
0cd0597d-600,Fall 2020,202010,2.97,2.91,16,16,4,Mathematics,False,good,Main Campus
67f0b2c6-000,Fall 2019,201900,2.22,2.22,11,10,5,Education,False,good,Main Campus
67f0b2c6-000,Spring 2020,202000,4.0,3.11,14,14,6,Education,False,good,Main Campus
67f0b2c6-000,Fall 2020,202010,3.25,3.16,13,8,5,Education,False,good,Main Campus
67f0b2c6-000,Spring 2021,202100,3.61,3.27,10,10,6,Education,False,good,Main Campus
e825ab1b-bdd,Fall 2019,201900,3.28,3.28,11,10,4,Mathematics,False,good,Main Campus
e825ab1b-bdd,Spring 2020,202000,3.02,3.15,14,14,4,Mathematics,False,good,Main Campus
e825ab1b-bdd,Fall 2020,202010,3.68,3.33,10,9,6,Mathematics,False,good,Main Campus
6ea8aa19-85e,Fall 2019,201900,3.3,3.3,17,16,4,History,False,good,Main Campus
6ea8aa19-85e,Spring 2020,202000,2.51,2.9,16,16,3,History,False,good,Main Campus
6b8b8805-6d3,Spring 2020,202000,2.7,2.7,11,9,4,English,False,good,Main Campus
6b8b8805-6d3,Fall 2020,202010,3.38,3.04,12,11,5,English,False,good,Main Campus
6b8b8805-6d3,Spring 2021,202100,2.58,2.89,13,12,4,English,False,good,Main Campus
3f52876c-54f,Fall 2019,201900,3.05,3.05,11,11,4,Philosophy,False,good,Main Campus
3f52876c-54f,Spring 2020,202000,2.72,2.88,16,15,6,Philosophy,False,good,Main Campus
3f52876c-54f,Fall 2020,202010,2.68,2.81,14,14,2,Philosophy,False,good,Main Campus
e6913fdf-a15,Spring 2020,202000,2.78,2.78,10,10,5,Music,False,good,Satellite North
e6913fdf-a15,Fall 2020,202010,2.19,2.48,13,12,5,Music,False,good,Satellite North
7996b05d-7ab,Spring 2021,202100,2.65,2.65,14,14,7,Engineering,False,good,Downtown Center
7996b05d-7ab,Fall 2021,202110,2.66,2.66,13,10,2,Education,True,good,Downtown Center
7996b05d-7ab,Spring 2022,202200,3.26,2.86,12,10,4,Education,False,good,Downtown Center
026f27b2-c0e,Fall 2019,201900,3.5,3.5,12,10,4,History,False,good,Main Campus
026f27b2-c0e,Spring 2020,202000,3.02,3.26,15,15,4,Political Science,True,good,Main Campus
026f27b2-c0e,Fall 2020,202010,2.35,2.96,10,9,5,Political Science,False,good,Main Campus
026f27b2-c0e,Spring 2021,202100,2.7,2.89,16,13,4,Political Science,False,good,Main Campus
17074f98-b17,Fall 2019,201900,1.88,1.88,15,15,4,Economics,False,probation,Main Campus
17074f98-b17,Spring 2020,202000,2.52,2.2,15,14,5,Economics,False,good,Main Campus
14ac07c5-ec4,Spring 2020,202000,2.49,2.49,13,12,3,Biology,False,good,Online
14ac07c5-ec4,Fall 2020,202010,1.97,2.23,12,11,4,Biology,False,good,Online
ee4bc520-0b8,Fall 2019,201900,2.05,2.05,14,12,5,Undeclared,False,good,Downtown Center
ee4bc520-0b8,Spring 2020,202000,2.4,2.22,10,8,6,Undeclared,False,good,Downtown Center
604745ca-0e5,Fall 2019,201900,2.53,2.53,11,9,4,Nursing,False,good,Satellite North
604745ca-0e5,Spring 2020,202000,2.46,2.5,12,12,5,Nursing,False,good,Satellite North
d67089a5-a8b,Spring 2020,202000,2.7,2.7,14,13,4,Chemistry,False,good,Satellite South
d67089a5-a8b,Fall 2020,202010,2.39,2.54,17,17,5,Chemistry,False,good,Satellite South
2a1739b6-722,Fall 2019,201900,2.43,2.43,8,8,3,Education,False,good,Main Campus
2a1739b6-722,Spring 2020,202000,2.44,2.44,14,13,5,Education,False,good,Main Campus
2a1739b6-722,Fall 2020,202010,2.79,2.56,11,10,5,Education,False,good,Main Campus
70f03e40-8b3,Fall 2019,201900,2.53,2.53,10,10,4,Computer Science,False,good,Main Campus
70f03e40-8b3,Spring 2020,202000,2.88,2.7,12,10,5,Computer Science,False,good,Main Campus
aa2a7fd0-8e6,Spring 2020,202000,2.74,2.74,13,11,5,Education,False,good,Satellite South
aa2a7fd0-8e6,Fall 2020,202010,2.62,2.68,14,13,6,Education,False,good,Satellite South
32989c23-57b,Spring 2021,202100,3.04,3.04,14,13,4,Sociology,False,good,Main Campus
32989c23-57b,Fall 2021,202110,3.24,3.14,18,18,4,Sociology,False,good,Main Campus
32989c23-57b,Spring 2022,202200,3.07,3.12,16,15,4,Sociology,False,good,Main Campus
a6ab5691-81a,Spring 2021,202100,2.51,2.51,16,15,3,Political Science,False,good,Online
a6ab5691-81a,Fall 2021,202110,2.99,2.75,11,9,4,Political Science,False,good,Online
a6ab5691-81a,Spring 2022,202200,2.47,2.66,19,19,5,Political Science,False,good,Online
71cca8d2-11c,Spring 2020,202000,3.58,3.58,10,9,3,History,False,good,Main Campus
71cca8d2-11c,Fall 2020,202010,2.83,3.2,15,14,4,History,False,good,Main Campus
71cca8d2-11c,Spring 2021,202100,2.45,2.95,17,15,3,History,False,good,Main Campus
fdfaf518-a3d,Spring 2021,202100,2.97,2.97,15,15,5,Communications,False,good,Main Campus
fdfaf518-a3d,Fall 2021,202110,2.55,2.76,18,17,5,Communications,False,good,Main Campus
e1d5b11e-731,Fall 2019,201900,3.27,3.27,12,11,5,Mathematics,False,good,Main Campus
e1d5b11e-731,Spring 2020,202000,3.05,3.16,13,13,6,Mathematics,False,good,Main Campus
e1d5b11e-731,Fall 2020,202010,2.67,3.0,18,16,2,History,True,good,Main Campus
d689838a-e87,Spring 2021,202100,2.9,2.9,14,14,5,History,False,good,Online
d689838a-e87,Fall 2021,202110,3.07,2.98,14,14,5,History,False,good,Online
04399be3-5f4,Spring 2020,202000,2.64,2.64,12,12,4,Psychology,False,good,Main Campus
04399be3-5f4,Fall 2020,202010,1.9,2.27,19,17,5,Sociology,True,good,Main Campus
a05e3a72-6d5,Fall 2019,201900,2.55,2.55,14,13,3,Computer Science,False,good,Main Campus
a05e3a72-6d5,Spring 2020,202000,2.79,2.67,15,15,4,Computer Science,False,good,Main Campus
c1b79a95-b34,Spring 2020,202000,2.87,2.87,14,14,7,Psychology,False,good,Main Campus
c1b79a95-b34,Fall 2020,202010,3.1,2.99,14,12,4,Psychology,False,good,Main Campus
c1b79a95-b34,Spring 2021,202100,2.72,2.9,12,11,5,Psychology,False,good,Main Campus
759fa0db-bf1,Fall 2019,201900,2.72,2.72,11,9,4,Music,False,good,Online
759fa0db-bf1,Spring 2020,202000,2.54,2.63,15,13,4,Music,False,good,Online
759fa0db-bf1,Fall 2020,202010,2.83,2.7,10,8,4,Music,False,good,Online
e883508b-a2c,Spring 2020,202000,3.02,3.02,11,10,4,Nursing,False,good,Online
e883508b-a2c,Fall 2020,202010,3.25,3.14,12,10,5,Nursing,False,good,Online
e883508b-a2c,Spring 2021,202100,3.25,3.18,13,11,4,Nursing,False,good,Online
19c943a3-91a,Fall 2019,201900,2.29,2.29,14,14,4,Economics,False,good,Main Campus
19c943a3-91a,Spring 2020,202000,3.07,2.68,11,10,4,Economics,False,good,Main Campus
28bdc807-770,Spring 2020,202000,2.69,2.69,14,14,5,Political Science,False,good,Main Campus
28bdc807-770,Fall 2020,202010,2.11,2.4,9,9,6,Political Science,False,good,Main Campus
19ea6db4-363,Fall 2019,201900,3.18,3.18,19,17,5,Education,False,good,Satellite North
19ea6db4-363,Spring 2020,202000,3.56,3.37,13,13,4,Education,False,good,Satellite North
19ea6db4-363,Fall 2020,202010,3.26,3.33,15,15,5,Economics,True,good,Satellite North
bcf41d51-fdd,Spring 2021,202100,3.18,3.18,17,16,5,Philosophy,False,good,Main Campus
bcf41d51-fdd,Fall 2021,202110,2.33,2.76,8,8,4,Philosophy,False,good,Main Campus
bcf41d51-fdd,Spring 2022,202200,3.26,2.93,17,14,4,Philosophy,False,good,Main Campus
b31667e2-95b,Spring 2021,202100,3.07,3.07,16,16,5,Art,False,good,Main Campus
b31667e2-95b,Fall 2021,202110,3.69,3.38,11,11,5,Art,False,good,Main Campus
b31667e2-95b,Spring 2022,202200,3.86,3.54,13,10,4,Art,False,good,Main Campus
6d0b899d-36d,Spring 2021,202100,3.06,3.06,18,18,5,Mathematics,False,good,Downtown Center
6d0b899d-36d,Fall 2021,202110,2.43,2.74,15,13,3,Mathematics,False,good,Downtown Center
c6f20d6a-a69,Spring 2021,202100,2.23,2.23,17,16,5,Political Science,False,good,Main Campus
c6f20d6a-a69,Fall 2021,202110,2.3,2.26,10,10,5,Political Science,False,good,Main Campus
d0af46b5-0ac,Spring 2021,202100,3.08,3.08,16,14,6,Political Science,False,good,Downtown Center
d0af46b5-0ac,Fall 2021,202110,3.92,3.5,15,14,5,Political Science,False,good,Downtown Center
d0af46b5-0ac,Spring 2022,202200,3.78,3.59,12,12,3,Political Science,False,good,Downtown Center
b7aadd93-01c,Fall 2019,201900,2.67,2.67,17,16,3,Computer Science,False,good,Online
b7aadd93-01c,Spring 2020,202000,2.17,2.42,17,17,5,Computer Science,False,good,Online
2a693f3b-b28,Spring 2020,202000,2.09,2.09,14,13,6,Communications,False,good,Satellite North
2a693f3b-b28,Fall 2020,202010,2.84,2.46,9,9,4,Communications,False,good,Satellite North
8d7c84e6-675,Spring 2021,202100,3.22,3.22,16,14,4,Philosophy,False,good,Main Campus
8d7c84e6-675,Fall 2021,202110,2.29,2.76,19,17,6,Philosophy,False,good,Main Campus
8d7c84e6-675,Spring 2022,202200,2.86,2.79,12,11,6,Philosophy,False,good,Main Campus
702f5e78-410,Spring 2020,202000,2.2,2.2,11,10,5,Business Administration,False,good,Downtown Center
702f5e78-410,Fall 2020,202010,2.36,2.28,10,8,4,Business Administration,False,good,Downtown Center
5e416947-899,Spring 2021,202100,2.24,2.24,14,13,6,Education,False,good,Downtown Center
5e416947-899,Fall 2021,202110,3.35,2.8,13,13,5,Education,False,good,Downtown Center
5e416947-899,Spring 2022,202200,2.34,2.65,13,13,6,Education,False,good,Downtown Center
91882fc9-fcf,Spring 2020,202000,2.58,2.58,17,17,6,Engineering,False,good,Downtown Center
91882fc9-fcf,Fall 2020,202010,2.59,2.58,15,11,5,Engineering,False,good,Downtown Center
3c20a216-15f,Spring 2020,202000,2.51,2.51,14,12,6,Biology,False,good,Satellite South
3c20a216-15f,Fall 2020,202010,2.23,2.37,15,15,4,Undeclared,True,good,Satellite South
99e68f40-613,Spring 2020,202000,2.81,2.81,15,15,4,Music,False,good,Online
99e68f40-613,Fall 2020,202010,2.41,2.61,11,8,5,Music,False,good,Online
b56c54e2-841,Spring 2021,202100,2.79,2.79,9,8,3,Economics,False,good,Online
b56c54e2-841,Fall 2021,202110,2.73,2.76,21,21,4,Economics,False,good,Online
b56c54e2-841,Spring 2022,202200,2.49,2.67,16,16,4,Economics,False,good,Online
3cb028ce-49c,Spring 2021,202100,3.03,3.03,15,13,4,Economics,False,good,Main Campus
3cb028ce-49c,Fall 2021,202110,1.99,2.51,17,17,3,Economics,False,good,Main Campus
3cb028ce-49c,Spring 2022,202200,3.59,2.87,17,16,4,Economics,False,good,Main Campus
93c7be9d-6c5,Fall 2019,201900,3.01,3.01,19,19,7,Sociology,False,good,Main Campus
93c7be9d-6c5,Spring 2020,202000,2.77,2.89,11,8,2,Sociology,False,good,Main Campus
4f548c3f-195,Spring 2020,202000,2.48,2.48,11,11,5,History,False,good,Online
4f548c3f-195,Fall 2020,202010,2.75,2.62,14,12,5,History,False,good,Online
4f548c3f-195,Spring 2021,202100,3.4,2.88,10,10,5,History,False,good,Online
5e02d3a4-08a,Spring 2021,202100,3.05,3.05,13,13,2,Mathematics,False,good,Satellite North
5e02d3a4-08a,Fall 2021,202110,2.06,2.55,16,15,3,Mathematics,False,good,Satellite North
f154a566-d73,Spring 2021,202100,2.68,2.68,18,18,8,Biology,False,good,Satellite North
f154a566-d73,Fall 2021,202110,2.92,2.8,12,8,6,Biology,False,good,Satellite North
aa9d6423-c08,Fall 2019,201900,2.52,2.52,15,15,5,Philosophy,False,good,Satellite North
aa9d6423-c08,Spring 2020,202000,2.45,2.49,17,15,5,Philosophy,False,good,Satellite North
05747f3f-c4a,Spring 2020,202000,2.56,2.56,20,19,5,Psychology,False,good,Satellite North
05747f3f-c4a,Fall 2020,202010,2.56,2.56,17,16,3,Psychology,False,good,Satellite North
05747f3f-c4a,Spring 2021,202100,3.15,2.76,14,14,3,Art,True,good,Satellite North
7149c43b-a29,Spring 2020,202000,3.1,3.1,11,11,5,Chemistry,False,good,Online
7149c43b-a29,Fall 2020,202010,2.81,2.96,18,18,5,Chemistry,False,good,Online
7149c43b-a29,Spring 2021,202100,3.15,3.02,11,11,4,Chemistry,False,good,Online
839f1fbb-277,Fall 2019,201900,3.14,3.14,15,15,2,Engineering,False,good,Main Campus
839f1fbb-277,Spring 2020,202000,3.25,3.2,12,10,6,Art,True,good,Main Campus
afe7d620-78d,Spring 2020,202000,2.33,2.33,19,16,4,Sociology,False,good,Satellite South
afe7d620-78d,Fall 2020,202010,2.2,2.26,18,18,2,Education,True,good,Satellite South
ea95b881-382,Spring 2020,202000,3.43,3.43,18,16,4,Chemistry,False,good,Online
ea95b881-382,Fall 2020,202010,2.91,3.17,15,13,4,Chemistry,False,good,Online
ea95b881-382,Spring 2021,202100,3.42,3.25,16,14,6,Chemistry,False,good,Online
390a2077-3dc,Spring 2021,202100,2.82,2.82,14,14,6,Art,False,good,Main Campus
390a2077-3dc,Fall 2021,202110,2.53,2.68,14,14,5,Art,False,good,Main Campus
390a2077-3dc,Spring 2022,202200,2.92,2.76,16,16,4,Art,False,good,Main Campus
b15b4b4d-704,Spring 2020,202000,2.75,2.75,10,8,5,Art,False,good,Satellite South
b15b4b4d-704,Fall 2020,202010,2.61,2.68,16,16,4,Art,False,good,Satellite South
b52afdb8-3ec,Spring 2020,202000,2.55,2.55,15,14,4,Biology,False,good,Main Campus
b52afdb8-3ec,Fall 2020,202010,2.32,2.43,8,7,5,Biology,False,good,Main Campus
302c1a28-5a5,Fall 2019,201900,3.31,3.31,14,14,5,Biology,False,good,Online
302c1a28-5a5,Spring 2020,202000,3.31,3.31,20,18,5,Biology,False,good,Online
302c1a28-5a5,Fall 2020,202010,3.18,3.27,9,8,3,Biology,False,good,Online
c22c66d1-35a,Fall 2019,201900,2.9,2.9,13,12,3,Business Administration,False,good,Online
c22c66d1-35a,Spring 2020,202000,2.14,2.52,14,14,4,Business Administration,False,good,Online
3d87c349-974,Fall 2019,201900,2.73,2.73,16,15,4,Engineering,False,good,Online
3d87c349-974,Spring 2020,202000,2.86,2.8,17,17,5,Engineering,False,good,Online
3d87c349-974,Fall 2020,202010,2.7,2.77,15,14,5,Engineering,False,good,Online
3d87c349-974,Spring 2021,202100,3.79,3.03,11,10,4,Engineering,False,good,Online
40ed4846-273,Spring 2020,202000,2.88,2.88,14,14,5,Biology,False,good,Main Campus
40ed4846-273,Fall 2020,202010,3.42,3.15,15,14,5,Biology,False,good,Main Campus
40ed4846-273,Spring 2021,202100,3.07,3.12,14,14,6,Biology,False,good,Main Campus
571eba5f-8b8,Fall 2019,201900,2.28,2.28,15,13,4,Communications,False,good,Online
571eba5f-8b8,Spring 2020,202000,1.97,2.12,13,12,5,Communications,False,good,Online
f102e9ee-c7b,Fall 2019,201900,1.78,1.78,10,7,4,Biology,False,probation,Main Campus
